5.35747,2.60574,39.6543,-1.56714,2.61099,39.837,-1.58867,2.63462,39.8877,-1.61932,
5.45697,2.60205,39.576,-1.56758,2.6075,39.7578,-1.58802,2.62665,39.8083,-1.62011,
5.55656,2.59895,39.4988,-1.56818,2.60395,39.6597,-1.58887,2.61953,39.7319,-1.62089,
5.65639,2.59653,39.4217,-1.57006,2.60669,39.5731,-1.58881,2.61361,39.6543,-1.62402,
5.75626,2.59528,39.3482,-1.57389,2.60279,39.4765,-1.59198,2.60836,39.5796,-1.62715,
5.85625,2.59318,39.273,-1.57407,2.59957,39.4091,-1.58388,2.60211,39.5021,-1.62402,
5.9584,2.59239,39.1967,-1.57404,2.59737,39.3556,-1.57826,2.59798,39.4246,-1.62402,
6.05628,2.59128,39.1238,-1.57226,2.59999,39.3019,-1.58548,2.59294,39.3513,-1.62089,
6.15648,2.59071,39.049,-1.57151,2.59568,39.2435,-1.58932,2.58889,39.2755,-1.62011,
6.25644,2.59282,38.9753,-1.57112,2.59865,39.1893,-1.59187,2.58906,39.203,-1.62011,
6.35646,2.59436,38.8989,-1.57329,2.6034,39.1241,-1.57523,2.58635,39.1252,-1.62324,
6.45628,2.59385,38.8233,-1.57196,2.59717,39.0477,-1.57973,2.58153,39.0501,-1.62089,
6.55689,2.59286,38.7483,-1.57296,2.59406,38.983,-1.58648,2.57719,38.9883,-1.62259,
6.65756,2.59217,38.6724,-1.5743,2.59222,38.9156,-1.59639,2.57197,38.9002,-1.62402,
6.75667,2.59672,38.5861,-1.57423,2.5929,38.871,-1.58319,2.56687,38.8256,-1.62092,
6.85854,2.60126,38.501,-1.56954,2.59295,38.8181,-1.58258,2.56347,38.7532,-1.61301,
6.9572,2.60505,38.4167,-1.57032,2.59415,38.7267,-1.57294,2.55904,38.6762,-1.61456,
7.05689,2.60804,38.3328,-1.5735,2.5929,38.6189,-1.58564,2.55414,38.6012,-1.61847,
7.15629,2.6112,38.249,-1.57507,2.59393,38.5344,-1.60207,2.55018,38.5254,-1.61925,
7.25627,2.60984,38.1741,-1.5775,2.59174,38.4609,-1.60467,2.54529,38.4508,-1.62239,
7.35687,2.60901,38.1005,-1.57953,2.58542,38.3741,-1.59722,2.54141,38.3776,-1.62409,
7.45644,2.60719,38.0266,-1.58131,2.58272,38.3055,-1.60396,2.53599,38.3043,-1.62649,
7.55642,2.60505,37.952,-1.58022,2.58275,38.2438,-1.60983,2.53037,38.2301,-1.62414,
7.65709,2.60292,37.8773,-1.58185,2.58144,38.1507,-1.60127,2.52489,38.1559,-1.62648,
7.76032,2.59918,37.7925,-1.57526,2.57488,38.0433,-1.5864,2.51751,38.0804,-1.62122,
7.85632,2.59667,37.7099,-1.57372,2.56678,37.9471,-1.59199,2.51182,38.0058,-1.62277,
7.95639,2.5947,37.6289,-1.57934,2.55884,37.8666,-1.61079,2.5062,37.9316,-1.63309,
8.05622,2.58891,37.5475,-1.58168,2.54361,37.7858,-1.61312,2.49498,37.8563,-1.63546,
8.16266,2.58355,37.4681,-1.5823,2.53535,37.6906,-1.60142,2.48545,37.781,-1.63546,
8.25652,2.57797,37.3918,-1.58031,2.53233,37.6084,-1.5912,2.47584,37.7069,-1.63233,
8.35632,2.57211,37.3162,-1.57734,2.5289,37.5249,-1.57966,2.46601,37.6323,-1.62841,
8.45643,2.56511,37.2406,-1.57622,2.51888,37.4492,-1.58162,2.45462,37.5569,-1.62756,
8.5563,2.55974,37.1641,-1.57131,2.50994,37.3616,-1.57337,2.44593,37.481,-1.62123,
8.65648,2.5547,37.0894,-1.57134,2.50338,37.2786,-1.55254,2.43718,37.4066,-1.62277,
8.75717,2.54727,37.0091,-1.57217,2.49558,37.1931,-1.57463,2.4289,37.3302,-1.62996,
8.85623,2.54168,36.9282,-1.56974,2.49531,37.1025,-1.57148,2.42242,37.2534,-1.62833,
8.95634,2.53809,36.8487,-1.56777,2.49902,37.0146,-1.57273,2.41775,37.1769,-1.62754,
9.05628,2.53549,36.77,-1.56671,2.50206,36.9267,-1.57136,2.41343,37.1007,-1.62754,
9.15627,2.53254,36.6927,-1.56375,2.50178,36.8457,-1.56885,2.40808,37.0261,-1.62449,
9.25613,2.53251,36.6169,-1.56272,2.50074,36.7673,-1.55474,2.40374,36.9503,-1.62364,
9.35658,2.53379,36.5398,-1.56469,2.49991,36.7034,-1.5545,2.40075,36.8726,-1.62678,
9.45667,2.53671,36.4609,-1.56554,2.50245,36.633,-1.54329,2.39953,36.7928,-1.62756,
9.55636,2.54029,36.3838,-1.5703,2.50664,36.5548,-1.55693,2.39876,36.7156,-1.63386,
9.65616,2.54245,36.3058,-1.57017,2.50713,36.4777,-1.56321,2.39578,36.6378,-1.63232,
9.75729,2.54192,36.2177,-1.56491,2.5118,36.4022,-1.54885,2.39277,36.5627,-1.62841,
9.85619,2.54106,36.1332,-1.56254,2.51561,36.3425,-1.54083,2.38874,36.4869,-1.62762,
9.95624,2.54228,36.0511,-1.56138,2.52858,36.258,-1.53376,2.38758,36.4136,-1.62762,
10.0563,2.54457,35.971,-1.56068,2.54018,36.1615,-1.53904,2.3872,36.3407,-1.62762,
10.1563,2.54509,35.8941,-1.56023,2.54415,36.0818,-1.54716,2.38401,36.2718,-1.62762,
10.2573,2.54579,35.821,-1.55832,2.54062,35.9879,-1.55427,2.37859,36.1969,-1.62439,
10.3606,2.54627,35.7479,-1.55692,2.5398,35.8952,-1.56569,2.37455,36.1257,-1.62371,
10.4565,2.5482,35.6749,-1.55889,2.54425,35.8252,-1.55909,2.37177,36.0519,-1.62684,
10.5579,2.55167,35.6012,-1.55974,2.55194,35.7451,-1.57421,2.37094,35.9789,-1.62762,
10.6579,2.55139,35.5283,-1.55992,2.55056,35.6426,-1.56197,2.36459,35.907,-1.62762,
10.7583,2.54825,35.4489,-1.55952,2.54644,35.5432,-1.57293,2.3588,35.8324,-1.62762,
10.8565,2.54652,35.3703,-1.55937,2.55173,35.4628,-1.5739,2.35447,35.7563,-1.62762,
10.9611,2.54808,35.2919,-1.56135,2.55128,35.3789,-1.57845,2.35441,35.6814,-1.63074,
11.0562,2.54808,35.2129,-1.56235,2.55321,35.3221,-1.5706,2.35088,35.6056,-1.63153,
11.1564,2.54807,35.1327,-1.56046,2.55286,35.2056,-1.56403,2.34742,35.5278,-1.62839,
11.2564,2.54944,35.056,-1.55962,2.55352,35.11,-1.56918,2.34335,35.4512,-1.62761,
11.3562,2.55489,34.9798,-1.55943,2.55969,35.0457,-1.56767,2.34515,35.3731,-1.62761,
11.4563,2.55785,34.9034,-1.55933,2.55938,34.9611,-1.58147,2.34226,35.2985,-1.62761,
11.5564,2.56151,34.8249,-1.55927,2.55958,34.8453,-1.58265,2.3406,35.2193,-1.62761,
11.6561,2.56678,34.749,-1.56151,2.56677,34.7603,-1.58502,2.34117,35.1433,-1.63057,
11.7564,2.57405,34.6752,-1.56925,2.57496,34.6989,-1.59261,2.34174,35.0657,-1.63449,
11.8606,2.5799,34.5999,-1.56946,2.57857,34.6202,-1.5865,2.34102,34.9884,-1.62896,
11.9562,2.58524,34.5251,-1.57406,2.58141,34.5319,-1.58714,2.34029,34.9125,-1.63349,
12.0564,2.59011,34.4492,-1.57291,2.58284,34.4625,-1.58553,2.3393,34.8362,-1.62875,
12.1562,2.59362,34.3726,-1.57451,2.589,34.3853,-1.57173,2.33677,34.7584,-1.63028,
12.2561,2.59523,34.2923,-1.57297,2.58602,34.3109,-1.58826,2.33345,34.6771,-1.62793,
12.3561,2.59504,34.2134,-1.57429,2.58493,34.2454,-1.58359,2.32802,34.5983,-1.63028,
12.4563,2.59389,34.1349,-1.57282,2.58067,34.1781,-1.5831,2.3219,34.5204,-1.62793,
12.5563,2.59259,34.0584,-1.56968,2.57683,34.0895,-1.57633,2.31622,34.4453,-1.62401,
12.6562,2.59008,33.9819,-1.5639,2.57319,34.0328,-1.56667,2.30909,34.3697,-1.6169,
12.7562,2.58271,33.8942,-1.56016,2.57437,33.9541,-1.56567,2.30168,34.2927,-1.62177,
12.8562,2.57707,33.8096,-1.5558,2.57389,33.8694,-1.57723,2.29601,34.2192,-1.62011,
12.9561,2.57259,33.7272,-1.5547,2.57002,33.7452,-1.57099,2.29082,34.145,-1.62246,
13.0562,2.56643,33.6437,-1.5518,2.5654,33.6815,-1.56137,2.28228,34.0677,-1.62011,
13.1583,2.56204,33.5626,-1.552,2.56292,33.5482,-1.55731,2.2763,33.9929,-1.62247,
13.2561,2.55726,33.4876,-1.5506,2.55648,33.3729,-1.56996,2.26493,33.919,-1.62012,
13.3562,2.55389,33.4096,-1.54975,2.54817,33.2612,-1.56748,2.25628,33.8404,-1.61934,
13.4565,2.54929,33.3323,-1.54957,2.54101,33.1641,-1.56781,2.24561,33.7629,-1.61934,
13.5566,2.54606,33.2534,-1.54946,2.53639,33.0702,-1.56516,2.23738,33.6847,-1.61934,
13.6564,2.5436,33.1756,-1.54482,2.53534,32.9784,-1.557,2.23003,33.6079,-1.613,
13.7562,2.53833,33.0933,-1.54316,2.53229,32.898,-1.55383,2.22164,33.5273,-1.61451,
13.8567,2.53606,33.0134,-1.54628,2.53016,32.8622,-1.57146,2.21701,33.45,-1.62163,
13.9692,2.53407,32.9337,-1.54937,2.52971,32.8144,-1.57742,2.21169,33.3724,-1.62634,
14.059,2.53307,32.8542,-1.55043,2.52802,32.7497,-1.57371,2.20705,33.2956,-1.62717,
14.1621,2.5325,32.7773,-1.55054,2.52939,32.6702,-1.56733,2.20269,33.2184,-1.62717,
14.2571,2.53379,32.7026,-1.55538,2.53351,32.6101,-1.57409,2.1985,33.1465,-1.6334,
14.3563,2.53567,32.6291,-1.55983,2.53699,32.5497,-1.58766,2.19486,33.072,-1.6382,
14.4562,2.53767,32.5542,-1.55926,2.54065,32.4588,-1.5783,2.19139,32.9982,-1.63582,
14.5564,2.539,32.4784,-1.5589,2.54526,32.3907,-1.57881,2.18681,32.9226,-1.63504,
14.6562,2.54314,32.4019,-1.5659,2.54977,32.3011,-1.59992,2.18584,32.8446,-1.64458,
14.7562,2.55011,32.3158,-1.57167,2.55305,32.2253,-1.59839,2.18389,32.7648,-1.64715,
14.8562,2.55416,32.2293,-1.57464,2.54667,32.1472,-1.59248,2.17852,32.6848,-1.64715,
14.9562,2.55985,32.1441,-1.5746,2.54817,32.0847,-1.58288,2.17685,32.6062,-1.64402,
15.056,2.56259,32.0602,-1.57715,2.54701,32.0136,-1.59699,2.17097,32.5282,-1.64637,
15.1563,2.56515,31.9767,-1.58112,2.54089,31.9502,-1.60538,2.16584,32.4502,-1.65028,
15.2562,2.56495,31.8993,-1.58237,2.54021,31.9068,-1.60938,2.16001,32.3737,-1.65106,
15.3561,2.56736,31.8217,-1.58502,2.54401,31.8597,-1.60671,2.15793,32.2958,-1.65419,
15.4562,2.56992,31.7422,-1.58627,2.54798,31.7986,-1.61029,2.15529,32.216,-1.65497,
15.5566,2.5701,31.6618,-1.58209,2.54685,31.7356,-1.60299,2.14946,32.1361,-1.64865,
15.656,2.56973,31.5842,-1.58028,2.54356,31.6801,-1.59522,2.14356,32.0592,-1.64701,
15.756,2.56581,31.4891,-1.5809,2.54033,31.6082,-1.60305,2.13738,31.9802,-1.6532,
15.8562,2.56414,31.3955,-1.58079,2.54001,31.5309,-1.6097,2.13362,31.9001,-1.65489,
15.9561,2.56241,31.3068,-1.58222,2.54246,31.4635,-1.60794,2.12916,31.8246,-1.65799,
16.0561,2.5596,31.2199,-1.58282,2.54054,31.3876,-1.60845,2.12282,31.749,-1.65882,
16.1561,2.55742,31.1349,-1.58065,2.53756,31.3182,-1.60684,2.11748,31.6744,-1.65575,
16.2564,2.55941,31.061,-1.57988,2.53918,31.2425,-1.60192,2.11463,31.6016,-1.65497,
16.3562,2.56205,30.9862,-1.58427,2.5448,31.1577,-1.60632,2.11174,31.5227,-1.66164,
16.4565,2.56457,30.9123,-1.58624,2.54416,31.094,-1.61008,2.1089,31.4527,-1.66288,
16.5564,2.56792,30.8361,-1.58901,2.54889,31.0339,-1.60304,2.10673,31.3756,-1.66601,
16.6559,2.57281,30.7567,-1.58572,2.54834,30.9364,-1.61544,2.10635,31.2955,-1.66046,
16.7559,2.57162,30.6723,-1.58673,2.55106,30.8488,-1.60354,2.10205,31.2169,-1.66199,
16.856,2.57156,30.5884,-1.58966,2.55169,30.7792,-1.60402,2.09933,31.1377,-1.66596,
16.956,2.57225,30.5051,-1.58898,2.55429,30.7148,-1.60675,2.09726,31.0603,-1.66356,
17.0566,2.57462,30.4211,-1.58857,2.5596,30.649,-1.60592,2.09702,30.9803,-1.66277,
17.1564,2.57662,30.3381,-1.58652,2.56202,30.5913,-1.60402,2.09563,30.9015,-1.65964,
17.2564,2.5822,30.2626,-1.58096,2.56658,30.5356,-1.59616,2.09643,30.8254,-1.6523,
17.356,2.58869,30.187,-1.57861,2.57346,30.4902,-1.59218,2.0979,30.7518,-1.65064,
17.4563,2.59556,30.1125,-1.57331,2.58018,30.4256,-1.58849,2.09975,30.6782,-1.64432,
17.5563,2.60279,30.0378,-1.57543,2.5852,30.338,-1.58994,2.10175,30.6025,-1.64844,
17.6562,2.61079,29.961,-1.57896,2.58968,30.2571,-1.59366,2.10429,30.5242,-1.65315,
17.7562,2.61336,29.8844,-1.57773,2.59667,30.1812,-1.59787,2.10718,30.4485,-1.65083,
17.856,2.61236,29.8089,-1.57513,2.60077,30.1103,-1.59003,2.10436,30.3742,-1.64692,
17.956,2.61141,29.7326,-1.57405,2.60118,30.023,-1.58902,2.10191,30.2982,-1.64612,
18.0561,2.61101,29.656,-1.57373,2.59843,29.946,-1.59107,2.09991,30.2219,-1.64612,
18.156,2.60955,29.5763,-1.57574,2.59878,29.8776,-1.59504,2.09569,30.1411,-1.64925,
18.256,2.61028,29.496,-1.57217,2.5954,29.8026,-1.59363,2.08978,30.0608,-1.6437,
18.3562,2.61069,29.4157,-1.5658,2.59504,29.6985,-1.57762,2.08419,29.9808,-1.63578,
18.4572,2.612,29.3367,-1.56364,2.5971,29.5546,-1.57395,2.0801,29.9018,-1.63497,
18.5564,2.61271,29.2587,-1.56594,2.59471,29.4319,-1.58622,2.07467,29.8239,-1.63888,
18.6561,2.61331,29.1803,-1.56568,2.59121,29.3298,-1.58907,2.06943,29.746,-1.63851,
18.7595,2.61361,29.0998,-1.5621,2.58961,29.2336,-1.57761,2.06483,29.6667,-1.63219,
18.8564,2.61377,29.0204,-1.55943,2.59044,29.1499,-1.57014,2.06022,29.5891,-1.62903,
18.956,2.61354,28.9416,-1.55757,2.58888,29.0549,-1.56673,2.05481,29.5113,-1.62666,
19.056,2.61286,28.8641,-1.55741,2.58629,28.9703,-1.57144,2.04908,29.435,-1.62753,
19.156,2.61331,28.7882,-1.56024,2.58542,28.892,-1.57845,2.04513,29.3618,-1.63139,
19.2562,2.6139,28.7149,-1.56022,2.5863,28.8013,-1.57699,2.04018,29.2868,-1.63044,
19.356,2.61409,28.6412,-1.56218,2.5874,28.7139,-1.57623,2.03541,29.2161,-1.63379,
19.4561,2.61401,28.5664,-1.56689,2.59062,28.6337,-1.57866,2.02958,29.1411,-1.6393,
19.5563,2.61364,28.491,-1.56901,2.59068,28.5651,-1.58641,2.02374,29.0659,-1.64087,
19.6559,2.61519,28.4149,-1.56961,2.59309,28.5011,-1.57379,2.02062,28.9887,-1.64087,
19.756,2.61596,28.3338,-1.57081,2.59619,28.4356,-1.58326,2.01641,28.908,-1.64087,
19.856,2.61553,28.2515,-1.57168,2.59808,28.3642,-1.58615,2.01095,28.8301,-1.64087,
19.956,2.61559,28.1683,-1.57376,2.59866,28.2812,-1.58835,2.00619,28.7501,-1.64322,
20.056,2.61701,28.0852,-1.57575,2.60231,28.1963,-1.59133,2.00307,28.6684,-1.64478,
20.156,2.61839,28.0036,-1.57796,2.60469,28.1172,-1.59535,1.99955,28.5892,-1.64718,
20.2558,2.61881,27.9258,-1.57976,2.60333,28.0424,-1.59856,1.99425,28.5134,-1.6487,
20.3578,2.61845,27.8461,-1.57694,2.59907,27.9514,-1.59306,1.98819,28.4348,-1.64392,
20.4574,2.61877,27.7675,-1.57888,2.59696,27.8566,-1.59547,1.9833,28.3548,-1.6478,
20.5566,2.6204,27.6893,-1.58323,2.59825,27.7648,-1.60405,1.97986,28.2768,-1.65236,
20.6558,2.62052,27.6107,-1.58268,2.59872,27.6708,-1.60393,1.9742,28.1975,-1.6508,
20.7574,2.60862,27.5111,-1.57285,2.59661,27.5924,-1.60271,1.96823,28.1231,-1.6508,
20.8561,2.59898,27.4157,-1.56855,2.5962,27.5163,-1.60662,1.96288,28.0459,-1.65307,
20.9561,2.59049,27.3235,-1.56638,2.59699,27.4354,-1.6098,1.95708,27.969,-1.65469,
21.0618,2.5829,27.2294,-1.56312,2.59705,27.3539,-1.60443,1.95124,27.8922,-1.65313,
21.1564,2.57584,27.1439,-1.55784,2.59471,27.2838,-1.58571,1.94495,27.8138,-1.64833,
21.256,2.57703,27.0675,-1.5576,2.59291,27.2067,-1.58876,1.93941,27.7381,-1.6491,
21.3559,2.5799,26.9905,-1.55928,2.59159,27.1234,-1.60315,1.93563,27.6607,-1.65145,
21.4576,2.58335,26.91,-1.56382,2.59291,27.0267,-1.60528,1.93181,27.5792,-1.6578,
21.5712,2.58619,26.8281,-1.56931,2.59517,26.9335,-1.60622,1.92686,27.4982,-1.6634,
21.6563,2.59005,26.7481,-1.57238,2.59521,26.8619,-1.61585,1.92348,27.4157,-1.66649,
21.7566,2.58974,26.6565,-1.57341,2.59782,26.8048,-1.61978,1.92042,27.3339,-1.66261,
21.8585,2.58923,26.5664,-1.57293,2.59508,26.7079,-1.61025,1.91716,27.2564,-1.65955,
21.9577,2.58835,26.4797,-1.57511,2.59105,26.6505,-1.61268,1.91295,27.1771,-1.66112,
22.0562,2.58651,26.3948,-1.57914,2.58409,26.5618,-1.62254,1.90748,27.1014,-1.66503,
22.1559,2.58587,26.3111,-1.58071,2.57864,26.4713,-1.62404,1.90363,27.023,-1.66494,
22.256,2.58858,26.2325,-1.57855,2.57728,26.3937,-1.61656,1.89986,26.9465,-1.66192,
22.3666,2.59129,26.1536,-1.57486,2.5782,26.3065,-1.60408,1.89639,26.8687,-1.6572,
22.456,2.59578,26.0766,-1.57678,2.57886,26.2244,-1.60874,1.89498,26.7904,-1.66104,
22.5558,2.60012,25.9974,-1.58094,2.57986,26.1482,-1.62174,1.89244,26.7101,-1.66583,
22.6559,2.60444,25.9158,-1.58069,2.57896,26.0673,-1.62738,1.89007,26.6279,-1.66496,
22.756,2.61001,25.8401,-1.58927,2.58395,25.9816,-1.62366,1.88947,26.546,-1.66971,
22.8558,2.61622,25.7624,-1.5919,2.58892,25.9031,-1.62458,1.88984,26.4643,-1.66733,
22.9559,2.62028,25.6847,-1.59161,2.59378,25.8326,-1.61351,1.88755,26.384,-1.66416,
23.0558,2.62253,25.6085,-1.5913,2.5934,25.7662,-1.6081,1.88352,26.3066,-1.66182,
23.1559,2.62326,25.5348,-1.59224,2.59086,25.6954,-1.60962,1.87828,26.2321,-1.66259,
23.2571,2.62341,25.458,-1.59238,2.58814,25.6184,-1.60643,1.87223,26.1538,-1.66247,
23.3557,2.62307,25.3809,-1.59045,2.58759,25.5417,-1.59874,1.86633,26.0792,-1.66024,
23.456,2.62197,25.3044,-1.59019,2.57855,25.4525,-1.59874,1.85952,26.0032,-1.66024,
23.556,2.62138,25.2287,-1.58836,2.57745,25.3676,-1.58763,1.85374,25.9282,-1.65789,
23.6563,2.6205,25.1512,-1.58376,2.57568,25.2787,-1.57152,1.84747,25.8509,-1.65236,
23.7558,2.61937,25.0725,-1.58379,2.57347,25.2076,-1.57268,1.84206,25.7723,-1.65474,
23.8565,2.61998,24.9924,-1.58838,2.57774,25.1216,-1.58572,1.83809,25.6926,-1.66185,
23.9559,2.62194,24.9114,-1.59033,2.58069,25.0322,-1.59414,1.83527,25.6113,-1.66421,
24.0558,2.62216,24.8299,-1.58871,2.5856,24.9498,-1.588,1.83011,25.5301,-1.66186,
24.1558,2.62084,24.7487,-1.583,2.58603,24.8619,-1.58275,1.82318,25.4494,-1.65467,
24.256,2.61824,24.6702,-1.57391,2.58113,24.763,-1.56758,1.81455,25.3716,-1.6443,
24.3567,2.61556,24.5928,-1.56754,2.57462,24.6871,-1.557,1.80643,25.2962,-1.63812,
24.4623,2.61436,24.5151,-1.56701,2.5757,24.6084,-1.56243,1.79972,25.2183,-1.63891,
24.5564,2.61275,24.4391,-1.56788,2.57796,24.5228,-1.55853,1.7924,25.1431,-1.64048,
24.6568,2.61157,24.3661,-1.56958,2.57767,24.4529,-1.57167,1.78608,25.0705,-1.64279,
24.7566,2.61094,24.2843,-1.57292,2.57996,24.3225,-1.58269,1.78065,24.996,-1.64604,
24.8558,2.60935,24.2038,-1.57569,2.57887,24.2349,-1.58701,1.774,24.9211,-1.64839,
24.9581,2.60975,24.1228,-1.57937,2.57606,24.1629,-1.58517,1.76984,24.8453,-1.65229,
25.0595,2.61105,24.0413,-1.58529,2.57998,24.0811,-1.57891,1.76628,24.7684,-1.65878,
25.1564,2.61101,23.9589,-1.58733,2.58338,24,-1.58041,1.7608,24.6903,-1.65956,
25.2559,2.61189,23.8799,-1.58588,2.59162,23.9185,-1.57463,1.7563,24.6115,-1.65721,
25.356,2.61184,23.8001,-1.58601,2.59101,23.8402,-1.57733,1.75013,24.5315,-1.65721,
25.456,2.60932,23.7194,-1.58488,2.58819,23.7561,-1.58748,1.74152,24.4512,-1.65565,
25.556,2.6106,23.6365,-1.58394,2.59108,23.6872,-1.59122,1.73757,24.3677,-1.65486,
25.6559,2.61254,23.5522,-1.58593,2.59292,23.6006,-1.58884,1.7335,24.2826,-1.65722,
25.7558,2.61166,23.4565,-1.58484,2.59135,23.4944,-1.59784,1.72694,24.1998,-1.65565,
25.8592,2.61161,23.3633,-1.58417,2.5872,23.3988,-1.60083,1.72158,24.1179,-1.65487,
25.9559,2.6128,23.2717,-1.58735,2.58733,23.3169,-1.60672,1.71754,24.0359,-1.65879,
26.0558,2.61428,23.1814,-1.58759,2.58795,23.2362,-1.60847,1.71349,23.9547,-1.65797,
26.1557,2.61469,23.0936,-1.58504,2.59018,23.1449,-1.60153,1.70892,23.8755,-1.65479,
